color_code,n_entries,pct_entries,n_khipus,pct_khipus
KB(4.2-7.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-11.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-26.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-15.0)/W(15.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-6.0)/W(6.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-7.0)/W(7.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-7.5)/W(7.5-50.0),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-8.5)/W(8.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
0B(0.0-21.0)/W(21.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-10.0)/W(10.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-10.5)/LB(10.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-19.0)/W(19.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-5.0)/W(5.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-19.5)/W(19.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-23.0)/W(23.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-25.0)/W(25.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
LB(0.0-7.5)/W(7.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
LB-KB,1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-11.0)/W(11.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-12.0)/RL,1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-5.0)/W(5.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-16.0)/W(16.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
KB(6.5-16.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W(7.0-47.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.5-11.0)/AB(11.0-45.5),1,0.0013113378268509533,1,0.14104372355430184
KB(6.0-13.5)/AB(13.5-46.0),1,0.0013113378268509533,1,0.14104372355430184
KB(6.0-9.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(6.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
LA(0.0-11.0)/W(11.0-22.5),1,0.0013113378268509533,1,0.14104372355430184
KB(7.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
KB(7.5-13.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(8.0-10.0),1,0.0013113378268509533,1,0.14104372355430184
KB(8.0-15.5),1,0.0013113378268509533,1,0.14104372355430184
KB(8.5-19.5),1,0.0013113378268509533,1,0.14104372355430184
KB(9.0-19.5),1,0.0013113378268509533,1,0.14104372355430184
KB(9.5-11.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-9.0)/W(9.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-8.5)/W(8.5-17.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-4.0)/W(4.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
FB(16.5-31.5)/YB(31.5-69.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-1.5)/W(1.5-42.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/FB(2.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/FB(2.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-2.0)/W(2.0-48.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-3.5)/W(3.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-9.5)/W(9.5-20.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.5-6.5)/W(6.5-9.5)/W,1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-1.5)/W(1.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-1.5)/W(1.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-1.5)/W(1.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
DK,1,0.0013113378268509533,1,0.14104372355430184
DB(6.0-8.5)/DB(8.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
DB(6.5-9.5)/DB(9.5-27.0),1,0.0013113378268509533,1,0.14104372355430184
DB(7.5-9.5)/DB(9.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
DB-LK,1,0.0013113378268509533,1,0.14104372355430184
DG(0.0-5.0)/W(5.0-17.0),1,0.0013113378268509533,1,0.14104372355430184
DG(0.0-5.0)/W(5.0-20.5),1,0.0013113378268509533,1,0.14104372355430184
DG(3.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
DK(0.0-1.5)/W(1.5-6.5),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-1.0)/W(1.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
EB(0.0-16.5)/W(16.5-41.5),1,0.0013113378268509533,1,0.14104372355430184
EB(0.0-16.5)/W(16.5-44.5),1,0.0013113378268509533,1,0.14104372355430184
EB(0.0-18.5)/W(18.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
EB(0.0-22.5)/W(22.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
EB(0.0-33.0)/W(33.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
EB(0.0-6.5)/YB(6.5-46.0),1,0.0013113378268509533,1,0.14104372355430184
FB(0.0-0.0)/YB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
FB(10.0-56.0),1,0.0013113378268509533,1,0.14104372355430184
FB(18.5-54.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-7.0)/W-HB(7.0-10.5)/W(10.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
FB(4.0-8.5)/W(8.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
FB(8.0-20.5),1,0.0013113378268509533,1,0.14104372355430184
FB(9.5-35.5),1,0.0013113378268509533,1,0.14104372355430184
FR(0.0-0.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
FR(0.0-0.0)/MB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
FR(0.0-0.0)/RD(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
G(0.0-3.5)/W(3.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
G(40.0-43.0)/KB(43.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
G-BB(0.0-17.0)/W(17.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-10.5)/BS(10.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-11.0)/BS(11.0-47.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-11.5)/BS(11.5-48.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-12.0)/BS(12.0-46.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-12.0)/BS(12.0-47.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-12.5)/BS(12.5-21.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-12.5)/BS(12.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-12.5)/BS(12.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-13.0)/BS(13.0-50.5),1,0.0013113378268509533,1,0.14104372355430184
FB(6.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
FB(6.0-24.0),1,0.0013113378268509533,1,0.14104372355430184
FB(6.0-20.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/FB(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/FB(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-21.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.5-8.0)/W(8.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
FB(5.0-7.0)/W(7.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
DB(6.0-8.0)/DB(8.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
DB(59.0-69.0)/DB(69.0-87.5),1,0.0013113378268509533,1,0.14104372355430184
DB(56.0-59.0)/DB(59.0-87.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.5-9.0)/DB(9.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/W(6.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/YB(6.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.5)/W,1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.5)/W(6.5-13.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.5)/W(6.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.0)/DB(7.0-17.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.0)/W(7.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.0)/W(7.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.0)/W(7.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.0)/W(7.0-47.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.5)/W,1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.5)/W(7.5-12.5)/DB(12.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-7.5)/W(7.5-46.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-8.0)/W(8.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-8.0)/W(8.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-8.0)/W-DB(8.0-69.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-8.5)/W(8.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/W(6.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/W(6.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/W(6.0-17.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.0)/W(5.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-4.0)/W(4.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-4.0)/W-DB(4.0-18.0)/W(18.0-58.5)/AB(58.5-68.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-44.0)/W-DB(44.0-56.5)/DB(56.5-96.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-46.5)/W-DB(46.5-60.5)/DB(60.5-96.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.0)/BS-DB(5.0-7.0)/DB(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.0)/W,1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.0)/W(5.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.5)/W,1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/W(6.0-11.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.5)/W(5.5-30.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.5)/W(5.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-5.5)/W(5.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-53.5)/W-DB(53.5-72.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-56.0)/W,1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-59.0)/W,1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-6.0)/DB-PB(6.0-21.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-8.5)/W(8.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-8.5)/W(8.5-43.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.0)/W(9.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/W(7.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/W(7.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/W(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/W(7.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-8.5)/W(8.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-8.5)/W(8.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.0)/W(9.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
DB(3.5-7.5)/W(7.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.0)/W(9.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.0)/W(9.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.0)/W-DB(9.0-54.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.5)/AB(9.5-22.5)/W(22.5-63.0),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.5)/W(9.5-54.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-9.5)/W-DB(9.5-75.0),1,0.0013113378268509533,1,0.14104372355430184
DB(10.5-22.5)/W(22.5-63.0),1,0.0013113378268509533,1,0.14104372355430184
DB(33.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/DB(7.0-24.5),1,0.0013113378268509533,1,0.14104372355430184
DB(34.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
DB(4.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
DB(4.0-7.0)/W(7.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
DB(4.5-8.5)/W(8.5-28.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-11.5)/W(11.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/BS(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
DB(5.0-7.0)/BS(7.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-15.5)/BS(15.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-4.0)/W(4.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-4.0)/W(4.0-49.5),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/DB(2.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-10.5)/W-HB(10.5-52.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-11.0)/BL(11.0-22.5)/HB(22.5-43.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-11.0)/KB(11.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-11.0)/W,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-11.0)/W(11.0-67.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-11.5)/KB(11.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-11.5)/KB(11.5-41.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-12.0)/KB(12.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-12.0)/W(12.0-66.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-12.5)/CB(12.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-12.5)/CB(12.5-39.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-12.5)/KB(12.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-12.5)/W(12.5-49.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.0)/CB(13.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.0)/CB(13.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.0)/CB(13.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.0)/KB(13.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-10.5)/W(10.5-11.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-10.0)/W-AB(10.0-74.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-1.5)/W(1.5-41.0),1,0.0013113378268509533,1,0.14104372355430184
GR(5.0-7.0)/W(7.0-46.0),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/W(2.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/W(2.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/W(2.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
GR(13.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
GR(5.0-7.0)/W(7.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
GR(5.0-7.0)/W(7.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
GR(5.0-7.0)/W(7.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
GR-FB,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-1.5)/W(1.5-35.5),1,0.0013113378268509533,1,0.14104372355430184
GY(0.0-6.5)/LA(6.5-16.0)/GL(16.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
GY(0.0-8.0)/LA-GY(8.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
GY(0.0-9.5)/LA-GY(9.5-54.0),1,0.0013113378268509533,1,0.14104372355430184
GY-LB,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-0.0)/GL(0.0-0.0)/AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-0.5)/W,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-1.5)/W(1.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.0)/KB(13.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.5)/CB(13.5-21.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.5)/CB(13.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-5.0)/MB-HB(5.0-20.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-3.0)/HB-PB(3.0-21.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-3.0)/W(3.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-30.0)/YB(30.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-31.0)/HB,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-4.0)/AB(4.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-4.5)/W(4.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-5.0)/AB(5.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-5.0)/W-HB(5.0-49.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-29.0)/W,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-5.5)/YB(5.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-6.0)/HB-RB(6.0-74.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-6.0)/W(6.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-6.0)/W-HB(6.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-6.5)/W-HB-RB(6.5-15.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-7.0)/HB,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-7.0)/W-AB(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-3.0)/BG,1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-28.0)/MB(28.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.5)/CB(13.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-19.0)/KB(19.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-13.5)/GG(13.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-14.0)/CB(14.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-14.0)/CB(14.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-15.0)/KB(15.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-16.0)/W(16.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-17.0)/W(17.0-53.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-18.0)/KB(18.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-2.0)/BS(2.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-26.0)/0B(26.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-2.0)/BS(2.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-2.0)/W(2.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-2.0)/W(2.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-2.5)/W(2.5-40.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-20.0)/PK(20.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-21.0)/GG(21.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-21.0)/RL-HB(21.0-29.5)/HB(29.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/W(2.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/BS(2.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-4.5)/W(4.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
GR(0.0-2.0)/BS(2.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
G0(4.0-9.0)/B(9.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-10.0)/BS(10.0-18.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-10.0)/W(10.0-63.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-10.0)/YB(10.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-11.0)/W(11.0-47.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-11.5)/W(11.5-50.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-12.0)/B(12.0-22.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-13.5)/W(13.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-14.0)/MB(14.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-16.5)/W-GG(16.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-17.5)/B(17.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-2.5)/AB-GG(2.5-8.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-3.0)/W-GG(3.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-32.0)/W(32.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-4.5)/AB-GG(4.5-10.5),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-6.0)/AB(6.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
GG(0.0-6.5)/AB(6.5-20.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-9.0)/W(9.0-61.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-8.0)/W(8.0-48.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-8.0)/BS(8.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-6.0)/W(6.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-4.5)/W(4.5-41.5),1,0.0013113378268509533,1,0.14104372355430184
G0(0.0-5.5)/W(5.5-39.5),1,0.0013113378268509533,1,0.14104372355430184
